Time,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Relative humidity (%),Power (MW)
2019-05-23 18:00:00,296.75,150.0,171.75,5.55,10.74943275
2019-05-23 19:00:00,122.0,56.5,96.0,9.475,4.24075
2019-05-23 20:00:00,25.25,9.75,23.75,15.725,0.6164165
2019-05-23 21:00:00,0.0,0.0,0.0,18.674999999999997,0.0
2019-05-23 22:00:00,0.0,0.0,0.0,19.025,0.0
2019-05-23 23:00:00,0.0,0.0,0.0,16.8,0.0
2019-05-24 00:00:00,0.0,0.0,0.0,15.2,0.0
2019-05-24 01:00:00,0.0,0.0,0.0,19.225,0.0
2019-05-24 02:00:00,0.0,0.0,0.0,19.675,0.0
2019-05-24 03:00:00,0.0,0.0,0.0,21.2,0.0
2019-05-24 04:00:00,0.0,0.0,0.0,26.65,0.0
2019-05-24 05:00:00,0.0,0.0,0.0,28.4,0.0
2019-05-24 07:00:00,90.0,13.5,84.5,23.9,2.96556675
2019-05-24 08:00:00,228.25,42.5,155.25,20.05,8.57716625
2019-05-24 09:00:00,449.5,73.5,211.75,15.4,17.904532500000002
2019-05-24 10:00:00,610.75,91.0,273.0,11.875,23.477182499999998
2019-05-24 11:00:00,824.75,214.25,280.5,9.575,25.436065749999997
2019-05-24 12:00:00,960.75,295.75,264.75,6.7749999999999995,25.993899499999998
2019-05-24 13:00:00,1023.75,320.75,264.75,5.075,25.3072325
2019-05-24 14:00:00,936.0,284.25,285.5,4.2,25.79724925
2019-05-24 15:00:00,802.25,235.75,300.25,3.05,25.652966
2019-05-24 16:00:00,445.0,49.5,299.0,2.9,18.77819925
2019-05-24 17:00:00,400.25,138.5,245.75,2.525,16.20806575
2019-05-24 18:00:00,279.75,117.25,180.25,2.85,11.773783
2019-05-24 19:00:00,141.25,83.0,104.25,3.65,5.1853835
2019-05-24 21:00:00,0.0,0.0,0.0,4.8,0.0
2019-05-24 22:00:00,0.0,0.0,0.0,5.15,0.0
2019-05-24 23:00:00,0.0,0.0,0.0,5.8,0.0
2019-05-25 00:00:00,0.0,0.0,0.0,7.075,0.0
2019-05-25 01:00:00,0.0,0.0,0.0,9.625,0.0
2019-05-25 02:00:00,0.0,0.0,0.0,10.35,0.0
2019-05-25 03:00:00,0.0,0.0,0.0,10.85,0.0
2019-05-25 04:00:00,0.0,0.0,0.0,8.05,0.0
2019-05-25 05:00:00,0.0,0.0,0.0,7.949999999999999,0.0
2019-05-25 07:00:00,91.25,76.25,38.5,8.325,1.55466675
2019-05-25 08:00:00,253.75,103.0,52.5,6.125,8.994716500000001
2019-05-25 09:00:00,544.25,143.5,61.75,5.35,21.22568225
2019-05-25 10:00:00,767.0,196.0,66.75,5.375,31.70505
2019-05-25 11:00:00,922.0,233.0,70.0,3.65,39.309914750000004
2019-05-25 12:00:00,1058.25,383.0,71.75,2.375,43.7614145
2019-05-25 13:00:00,1148.25,511.0,79.25,0.7749999999999999,45.04823175
2019-05-25 14:00:00,1141.0,555.5,88.75,0.8303571428571428,44.03621675
2019-05-25 15:00:00,991.5,554.25,104.0,0.8857142857142857,39.51898325
2019-05-25 16:00:00,810.75,557.5,113.0,0.9410714285714286,32.6097495
2019-05-25 17:00:00,661.5,583.75,93.0,0.9964285714285714,25.0410495
2019-05-25 19:00:00,112.0,60.75,91.0,1.1071428571428572,3.9317
2019-05-25 21:00:00,0.25,0.25,0.25,1.217857142857143,0.0
2019-05-25 22:00:00,0.0,0.0,0.0,1.2732142857142859,0.0
2019-05-25 23:00:00,0.0,0.0,0.0,1.3285714285714287,0.0
2019-05-26 00:00:00,0.0,0.0,0.0,1.3839285714285716,0.0
2019-05-26 01:00:00,0.0,0.0,0.0,1.4392857142857143,0.0
2019-05-26 02:00:00,0.0,0.0,0.0,1.4946428571428572,0.0
2019-05-26 03:00:00,0.0,0.0,0.0,1.55,0.0
2019-05-26 04:00:00,0.0,0.0,0.0,1.6,0.0
2019-05-26 05:00:00,0.0,0.0,0.0,1.425,0.0
2019-05-26 07:00:00,89.5,3.75,80.25,2.3,3.33531675
2019-05-26 08:00:00,200.25,9.25,160.75,2.025,8.2276665
2019-05-26 09:00:00,351.75,18.75,254.0,1.8910714285714285,14.375833
2019-05-26 10:00:00,614.0,65.75,323.25,1.7571428571428571,25.1033995
2019-05-26 11:00:00,836.75,107.5,340.0,1.6232142857142855,29.02938275
2019-05-26 12:00:00,688.0,63.5,424.75,1.4892857142857143,27.296215
2019-05-26 13:00:00,778.25,105.0,432.75,1.3553571428571427,25.017666249999998
2019-05-26 14:00:00,895.5,202.5,389.0,1.2214285714285713,24.49454875
2019-05-26 15:00:00,795.25,208.5,374.5,1.0875,23.30111625
2019-05-26 16:00:00,660.25,244.75,273.75,0.9535714285714285,24.00001675
2019-05-26 17:00:00,454.75,177.75,228.75,0.8196428571428571,18.68259975
2019-05-26 18:00:00,322.25,228.75,164.5,0.6857142857142857,13.598816249999999
2019-05-26 20:00:00,44.75,38.5,38.5,0.4178571428571427,1.4070165
2019-05-26 22:00:00,0.0,0.0,0.0,0.15,0.0
2019-05-26 23:00:00,0.0,0.0,0.0,1.175,0.0
2019-05-27 00:00:00,0.0,0.0,0.0,1.525,0.0
2019-05-27 01:00:00,0.0,0.0,0.0,2.45,0.0
2019-05-27 02:00:00,0.0,0.0,0.0,3.925,0.0
2019-05-27 03:00:00,0.0,0.0,0.0,5.925,0.0
2019-05-27 04:00:00,0.0,0.0,0.0,6.675,0.0
2019-05-27 05:00:00,0.0,0.0,0.0,8.8,0.0
2019-05-27 06:00:00,17.0,13.5,13.5,10.5,0.28293325
2019-05-27 07:00:00,93.0,51.5,46.25,10.25,1.79868325
2019-05-27 08:00:00,260.5,68.25,72.0,8.25,9.47906625
2019-05-27 09:00:00,563.0,116.5,119.25,5.575,21.487781249999998
2019-05-27 10:00:00,817.75,159.5,217.75,1.575,29.787448
2019-05-27 11:00:00,701.5,119.75,318.25,2.525,25.15801525
2019-05-27 12:00:00,1050.5,369.5,240.75,1.45,35.47053225
2019-05-27 13:00:00,1045.5,350.5,233.0,1.5386363636363636,41.328497999999996
2019-05-27 14:00:00,809.5,198.25,345.5,1.6272727272727272,29.22873225
2019-05-27 15:00:00,441.25,32.25,332.0,1.7159090909090908,18.1427165
2019-05-27 16:00:00,537.25,149.75,281.5,1.8045454545454545,18.109883
2019-05-27 17:00:00,345.5,64.0,248.75,1.893181818181818,13.29053275
2019-05-27 18:00:00,352.0,297.25,158.25,1.9818181818181817,13.8570165
2019-05-27 19:00:00,132.5,86.0,93.25,2.0704545454545453,4.8275
2019-05-27 20:00:00,25.5,6.5,22.75,2.159090909090909,0.76111675
2019-05-27 21:00:00,0.0,0.0,0.0,2.2477272727272726,0.0
2019-05-27 22:00:00,0.0,0.0,0.0,2.336363636363636,0.0
2019-05-27 23:00:00,0.0,0.0,0.0,2.425,0.0
2019-05-28 00:00:00,0.0,0.0,0.0,8.7,0.0
2019-05-28 01:00:00,0.0,0.0,0.0,9.225,0.0
2019-05-28 02:00:00,0.0,0.0,0.0,8.275,0.0
2019-05-28 03:00:00,0.0,0.0,0.0,7.375,0.0
2019-05-28 04:00:00,0.0,0.0,0.0,8.625,0.0
2019-05-28 05:00:00,0.0,0.0,0.0,9.875,0.0
2019-05-28 07:00:00,87.0,8.25,82.0,12.575,2.9886335
2019-05-28 08:00:00,235.0,34.25,161.0,6.8,8.76419975
2019-05-28 09:00:00,487.75,67.0,232.25,5.15,18.81386625
2019-05-28 10:00:00,605.0,73.5,257.75,5.6,23.3936165
2019-05-28 11:00:00,747.5,102.0,265.0,4.7,26.962499
2019-05-28 12:00:00,908.25,201.25,306.0,3.725,31.307281749999998
2019-05-28 13:00:00,852.5,185.0,345.25,3.6,32.77578275
2019-05-28 14:00:00,961.5,240.0,349.0,2.625,28.871599250000003
2019-05-28 15:00:00,599.0,86.75,338.5,1.925,24.368882
2019-05-28 16:00:00,687.75,274.5,265.75,1.325,25.9666665
2019-05-28 17:00:00,613.5,457.5,116.75,1.175,23.600915999999998
2019-05-28 22:00:00,0.0,0.0,0.0,4.25,0.0
2019-05-28 23:00:00,0.0,0.0,0.0,11.35,0.0
2019-05-29 00:00:00,0.0,0.0,0.0,14.075,0.0
2019-05-29 01:00:00,0.0,0.0,0.0,14.45,0.0
2019-05-29 02:00:00,0.0,0.0,0.0,14.825,0.0
2019-05-29 03:00:00,0.0,0.0,0.0,16.875,0.0
2019-05-29 04:00:00,0.0,0.0,0.0,13.975,0.0
2019-05-29 05:00:00,0.0,0.0,0.0,12.85,0.0
2019-05-29 06:00:00,9.0,0.25,9.0,15.05,0.1814835
2019-05-29 07:00:00,53.75,0.75,47.5,15.8,1.8964002500000001
2019-05-29 08:00:00,156.0,6.0,135.75,15.325,7.074283250000001
2019-05-29 09:00:00,265.75,8.75,211.5,13.575,11.04886625
2019-05-29 10:00:00,436.0,25.0,282.5,11.975000000000001,17.656782749999998
2019-05-29 11:00:00,635.5,64.5,334.0,9.925,25.794933
2019-05-29 12:00:00,836.0,164.0,294.25,7.5,28.26663225
2019-05-29 13:00:00,1075.5,288.75,269.5,5.625,34.947199749999996
2019-05-29 14:00:00,582.0,65.25,338.75,4.75,30.517116
2019-05-29 15:00:00,778.25,219.25,288.0,3.925,24.82868225
2019-05-29 16:00:00,289.5,31.5,216.0,3.825,11.7711165
2019-05-29 17:00:00,184.0,2.5,164.25,6.05,8.255149750000001
2019-05-29 18:00:00,245.25,104.5,157.5,5.925,8.97381625
2019-05-29 19:00:00,120.25,61.75,93.5,5.95,4.36856675
2019-05-29 22:00:00,0.0,0.0,0.0,12.35,0.0
2019-05-29 23:00:00,0.0,0.0,0.0,17.825,0.0
2019-05-30 00:00:00,0.0,0.0,0.0,17.9,0.0
2019-05-30 01:00:00,0.0,0.0,0.0,17.875,0.0
2019-05-30 02:00:00,0.0,0.0,0.0,22.7,0.0
2019-05-30 03:00:00,0.0,0.0,0.0,18.049999999999997,0.0
2019-05-30 04:00:00,0.0,0.0,0.0,20.425,0.0
2019-05-30 05:00:00,0.0,0.0,0.0,25.2,0.0
2019-05-30 07:00:00,103.0,16.5,89.75,33.55,3.11048325
2019-05-30 08:00:00,120.25,3.25,114.25,30.9,5.0088335
2019-05-30 09:00:00,288.0,23.0,189.25,23.85,11.449133250000001
2019-05-30 10:00:00,543.75,57.25,217.0,16.5,21.00059975
2019-05-30 11:00:00,468.75,53.5,279.75,12.1,24.55128325
2019-05-30 12:00:00,980.0,223.25,293.25,9.85,30.2886165
2019-05-30 13:00:00,850.25,191.5,253.25,8.9,29.01195
2019-05-30 14:00:00,924.5,245.75,267.5,6.225,23.109883
2019-05-30 15:00:00,927.0,340.0,206.0,4.25,37.19628325
2019-05-30 16:00:00,751.75,404.0,141.25,2.575,31.8362495
2019-05-30 17:00:00,606.75,438.0,101.0,1.75,23.7658665
2019-05-30 22:00:00,0.0,0.0,0.0,17.725,0.0
2019-05-30 23:00:00,0.0,0.0,0.0,18.95,0.0
2019-05-31 00:00:00,0.0,0.0,0.0,20.875,0.0
2019-05-31 01:00:00,0.0,0.0,0.0,22.175,0.0
2019-05-31 02:00:00,0.0,0.0,0.0,23.8,0.0
2019-05-31 03:00:00,0.0,0.0,0.0,29.3,0.0
2019-05-31 04:00:00,0.0,0.0,0.0,27.15,0.0
2019-05-31 05:00:00,0.0,0.0,0.0,21.275,0.0
2019-05-31 06:00:00,16.75,7.25,14.25,18.625,0.2483
2019-05-31 07:00:00,88.0,28.25,51.75,16.45,1.5713335
2019-05-31 08:00:00,236.75,40.5,82.75,12.075,8.3565165
2019-05-31 09:00:00,495.25,73.5,105.75,6.95,19.31778275
2019-05-31 10:00:00,713.0,108.25,111.25,4.575,28.537099
2019-05-31 11:00:00,856.75,213.25,102.0,1.975,35.43781575
2019-05-31 12:00:00,998.0,289.5,93.25,0.625,39.63416475
2019-05-31 13:00:00,1101.5,361.25,85.25,0.884090909090909,39.602598
2019-05-31 14:00:00,1093.0,412.75,80.5,1.143181818181818,26.46096575
2019-05-31 15:00:00,987.5,464.25,75.0,1.4022727272727273,23.53143225
2019-05-31 16:00:00,804.5,492.25,70.75,1.6613636363636364,23.3087825
2019-05-31 17:00:00,572.75,433.25,68.75,1.9204545454545454,21.772782499999998
2019-05-31 22:00:00,0.0,0.0,0.0,3.215909090909091,0.0
2019-05-31 23:00:00,0.0,0.0,0.0,3.475,0.0
2019-06-01 00:00:00,0.0,0.0,0.0,5.5,0.0
2019-06-01 01:00:00,0.0,0.0,0.0,6.35,0.0
2019-06-01 02:00:00,0.0,0.0,0.0,8.4,0.0
2019-06-01 03:00:00,0.0,0.0,0.0,8.15,0.0
2019-06-01 04:00:00,0.0,0.0,0.0,8.875,0.0
2019-06-01 05:00:00,0.0,0.0,0.0,8.85,0.0
2019-06-01 07:00:00,68.75,2.0,64.0,9.275,2.3839335
2019-06-01 08:00:00,263.5,32.25,115.5,7.775,9.359683
2019-06-01 09:00:00,507.25,63.75,121.0,5.6,19.9627825
2019-06-01 10:00:00,745.25,93.0,148.5,3.95,29.133782
2019-06-01 11:00:00,856.25,141.75,107.25,2.425,35.37303275
2019-06-01 12:00:00,999.5,198.0,93.5,2.336363636363636,35.6384325
2019-06-01 13:00:00,1092.75,327.0,86.75,2.2477272727272726,27.1758655
2019-06-01 14:00:00,1089.0,388.0,81.5,2.159090909090909,24.20186575
2019-06-01 15:00:00,983.75,438.0,78.5,2.0704545454545453,23.322232
2019-06-01 16:00:00,789.5,436.0,90.0,1.9818181818181817,25.98114925
2019-06-01 17:00:00,598.75,397.25,99.25,1.893181818181818,23.100366
2019-06-01 22:00:00,0.0,0.0,0.0,1.45,0.0
2019-06-01 23:00:00,0.0,0.0,0.0,2.6,0.0
2019-06-02 00:00:00,0.0,0.0,0.0,4.075,0.0
2019-06-02 01:00:00,0.0,0.0,0.0,5.75,0.0
2019-06-02 02:00:00,0.0,0.0,0.0,7.525,0.0
2019-06-02 03:00:00,0.0,0.0,0.0,7.875,0.0
2019-06-02 04:00:00,0.0,0.0,0.0,8.35,0.0
2019-06-02 05:00:00,0.0,0.0,0.0,9.1,0.0
2019-06-02 07:00:00,64.25,3.75,57.5,7.949999999999999,2.2851665
2019-06-02 08:00:00,117.5,1.75,106.75,8.425,6.0003165
2019-06-02 09:00:00,494.75,40.75,243.5,7.8999999999999995,15.06264925
2019-06-02 10:00:00,697.75,80.5,144.25,5.0,26.946115
2019-06-02 11:00:00,834.5,145.0,127.0,3.3,32.26558225
2019-06-02 12:00:00,977.5,229.0,107.25,0.925,37.66204975
2019-06-02 13:00:00,1079.75,295.25,116.75,1.05,28.50049925
2019-06-02 14:00:00,1047.75,297.75,215.25,0.675,22.424765999999998
2019-06-02 15:00:00,865.25,325.25,130.75,1.1821428571428572,21.174232
2019-06-02 16:00:00,780.25,403.75,98.75,1.6892857142857143,21.8777985
2019-06-02 17:00:00,617.25,424.0,77.0,2.196428571428571,21.1337825
2019-06-02 18:00:00,319.5,271.5,105.5,2.7035714285714283,12.0832165
2019-06-02 19:00:00,110.5,49.0,82.75,3.2107142857142854,4.00183325
2019-06-02 22:00:00,0.0,0.0,0.0,5.85,0.0
2019-06-02 23:00:00,0.0,0.0,0.0,7.0,0.0
2019-06-03 00:00:00,0.0,0.0,0.0,8.575,0.0
2019-06-03 01:00:00,0.0,0.0,0.0,11.275,0.0
2019-06-03 02:00:00,0.0,0.0,0.0,14.325,0.0
2019-06-03 03:00:00,0.0,0.0,0.0,16.575,0.0
2019-06-03 04:00:00,0.0,0.0,0.0,15.825,0.0
2019-06-03 05:00:00,0.0,0.0,0.0,13.725,0.0
2019-06-03 06:00:00,5.0,0.0,4.0,11.05,0.00928325
2019-06-03 07:00:00,29.25,0.0,27.0,11.075,0.86396675
2019-06-03 08:00:00,74.0,0.0,62.0,11.275,2.92773325
2019-06-03 09:00:00,205.75,0.75,169.0,7.725,8.859916250000001
2019-06-03 10:00:00,254.5,1.75,200.25,6.75,10.37328275
2019-06-03 11:00:00,158.75,0.75,124.25,8.9,6.52584975
2019-06-03 12:00:00,157.75,1.0,130.0,11.925,6.4494665
2019-06-03 13:00:00,115.5,0.25,106.75,12.325,5.59880025
2019-06-03 14:00:00,667.5,115.75,285.5,12.375,18.877733
2019-06-03 15:00:00,807.25,227.25,216.25,7.85,35.35858275
2019-06-03 16:00:00,570.5,160.0,269.5,6.125,19.650683
2019-06-03 17:00:00,387.75,72.5,253.5,5.55,15.314066
2019-06-03 18:00:00,312.5,210.25,149.25,4.85,13.33773275
2019-06-03 22:00:00,0.0,0.0,0.0,7.1,0.0
2019-06-03 23:00:00,0.0,0.0,0.0,7.574999999999999,0.0
2019-06-04 00:00:00,0.0,0.0,0.0,8.5,0.0
2019-06-04 01:00:00,0.0,0.0,0.0,11.525,0.0
2019-06-04 02:00:00,0.0,0.0,0.0,12.9,0.0
2019-06-04 03:00:00,0.0,0.0,0.0,13.2,0.0
2019-06-04 04:00:00,0.0,0.0,0.0,12.875,0.0
2019-06-04 05:00:00,0.0,0.0,0.0,17.35,0.0
2019-06-04 06:00:00,17.75,5.25,16.5,15.975,0.24471674999999998
2019-06-04 07:00:00,87.0,17.25,60.5,6.025,1.50026675
2019-06-04 08:00:00,223.0,27.5,103.75,4.975,7.804183
2019-06-04 09:00:00,501.75,43.5,145.25,5.05,19.142433
2019-06-04 10:00:00,715.5,63.25,161.75,4.575,26.81224925
2019-06-04 11:00:00,866.0,147.75,161.25,3.1,33.60106625
2019-06-04 12:00:00,989.0,203.0,142.5,2.4,38.99541575
2019-06-04 13:00:00,1084.75,231.75,163.5,1.55,39.288348
2019-06-04 14:00:00,1173.25,290.75,199.75,0.775,31.31874825
2019-06-04 15:00:00,997.75,348.75,116.25,0.775,36.586431250000004
2019-06-04 16:00:00,799.5,376.25,98.75,0.805,28.8590995
2019-06-04 17:00:00,624.25,385.25,90.0,0.8350000000000001,23.1518165
2019-06-04 18:00:00,251.25,158.5,113.5,0.865,9.768383
2019-06-04 19:00:00,125.5,59.25,103.25,0.895,4.8786665
2019-06-04 20:00:00,39.25,17.0,37.5,0.925,1.2523835
2019-06-04 22:00:00,0.0,0.0,0.0,2.95,0.0
2019-06-04 23:00:00,0.0,0.0,0.0,2.75,0.0
2019-06-05 00:00:00,0.0,0.0,0.0,3.35,0.0
2019-06-05 01:00:00,0.0,0.0,0.0,4.6,0.0
2019-06-05 02:00:00,0.0,0.0,0.0,5.75,0.0
2019-06-05 03:00:00,0.0,0.0,0.0,9.05,0.0
2019-06-05 04:00:00,0.0,0.0,0.0,12.2,0.0
2019-06-05 05:00:00,0.0,0.0,0.0,15.7,0.0
2019-06-05 06:00:00,7.25,0.0,6.75,17.225,0.07741675
2019-06-05 07:00:00,34.0,0.0,32.5,16.825,1.0590332500000001
2019-06-05 08:00:00,111.75,0.25,110.75,15.7,5.6867165
2019-06-05 09:00:00,323.5,15.25,209.5,14.55,13.78111625
2019-06-05 10:00:00,701.25,44.5,273.0,11.625,26.92973275
2019-06-05 11:00:00,877.0,95.75,285.0,8.225,30.080865
2019-06-05 12:00:00,1045.0,186.75,194.75,5.45,39.117899
2019-06-05 13:00:00,867.25,172.5,128.25,4.525,39.353649000000004
2019-06-05 14:00:00,1090.25,281.75,120.75,2.525,38.0289155
2019-06-05 15:00:00,973.75,329.75,97.0,1.75,36.5981665
2019-06-05 16:00:00,798.25,354.75,98.25,1.1,31.14104975
2019-06-05 17:00:00,444.25,140.75,171.25,1.75,18.45011575
2019-06-05 18:00:00,261.0,115.75,177.0,4.475,10.0367665
2019-06-05 20:00:00,37.25,3.0,36.5,6.5,1.2443835
2019-06-05 22:00:00,0.0,0.0,0.0,8.725000000000001,0.0
2019-06-05 23:00:00,0.0,0.0,0.0,10.275,0.0
2019-06-06 00:00:00,0.0,0.0,0.0,12.15,0.0
2019-06-06 01:00:00,0.0,0.0,0.0,13.85,0.0
2019-06-06 02:00:00,0.0,0.0,0.0,15.275,0.0
2019-06-06 03:00:00,0.0,0.0,0.0,15.5,0.0
2019-06-06 04:00:00,0.0,0.0,0.0,17.25,0.0
2019-06-06 05:00:00,0.0,0.0,0.0,18.6,0.0
2019-06-06 07:00:00,84.75,3.75,76.75,21.6,2.678367
2019-06-06 08:00:00,237.25,17.5,157.0,19.549999999999997,7.98435
2019-06-06 09:00:00,447.75,29.0,229.75,15.725000000000001,18.84069925
2019-06-06 10:00:00,592.0,26.75,326.5,12.15,24.12001625
2019-06-06 11:00:00,843.5,127.0,226.25,9.325,33.87704825
2019-06-06 12:00:00,791.25,125.25,193.0,9.15,38.2048975
2019-06-06 13:00:00,740.0,107.0,237.75,8.674999999999999,26.7794825
2019-06-06 14:00:00,1046.25,227.5,213.5,6.575,17.33921575
2019-06-06 15:00:00,869.25,247.0,153.5,5.225,29.1788145
2019-06-06 16:00:00,710.0,277.75,122.0,4.975,22.81834925
2019-06-06 17:00:00,649.5,345.25,114.0,4.225,20.451016250000002
2019-06-06 18:00:00,349.25,344.75,66.0,3.775,13.17229925
2019-06-06 22:00:00,0.0,0.0,0.0,6.45,0.0
2019-06-06 23:00:00,0.0,0.0,0.0,8.8,0.0
2019-06-07 00:00:00,0.0,0.0,0.0,10.675,0.0
2019-06-07 01:00:00,0.0,0.0,0.0,12.6,0.0
2019-06-07 02:00:00,0.0,0.0,0.0,13.45,0.0
2019-06-07 03:00:00,0.0,0.0,0.0,14.225,0.0
2019-06-07 04:00:00,0.0,0.0,0.0,14.55,0.0
2019-06-07 05:00:00,0.0,0.0,0.0,17.575,0.0
2019-06-07 07:00:00,95.5,15.25,87.0,18.8,2.16048325
2019-06-07 08:00:00,248.25,20.5,173.75,13.0,8.78691675
2019-06-07 09:00:00,479.5,28.75,237.0,8.4,18.1565
2019-06-07 10:00:00,671.25,41.75,253.25,5.7,26.5837995
2019-06-07 11:00:00,832.25,121.5,239.25,4.775,32.890982
2019-06-07 12:00:00,999.0,151.0,207.5,4.225,37.41493175
2019-06-07 13:00:00,1126.25,190.0,189.5,3.7,40.380864
2019-06-07 14:00:00,1111.75,232.0,184.0,3.125,29.88644825
2019-06-07 15:00:00,898.0,236.5,163.75,2.875,30.981331750000003
2019-06-07 16:00:00,807.5,297.5,144.0,2.4,27.0108825
2019-06-07 17:00:00,602.5,296.75,122.75,1.825,22.322782750000002
2019-06-07 18:00:00,347.25,280.5,103.5,2.1,13.04338325
2019-06-07 20:00:00,27.25,2.25,24.0,13.524999999999999,0.6651834999999999
2019-06-07 21:00:00,0.5,0.5,0.5,19.475,0.0
2019-06-07 22:00:00,0.0,0.0,0.0,19.025,0.0
2019-06-07 23:00:00,0.0,0.0,0.0,20.925,0.0
2019-06-08 00:00:00,0.0,0.0,0.0,22.725,0.0
2019-06-08 01:00:00,0.0,0.0,0.0,26.4,0.0
2019-06-08 02:00:00,0.0,0.0,0.0,29.225,0.0
2019-06-08 03:00:00,0.0,0.0,0.0,27.3,0.0
2019-06-08 04:00:00,0.0,0.0,0.0,29.0,0.0
2019-06-08 05:00:00,0.0,0.0,0.0,31.125,0.0
2019-06-08 07:00:00,64.0,1.0,60.75,33.575,2.19138325
2019-06-08 08:00:00,122.0,0.5,103.5,32.375,4.53763325
2019-06-08 09:00:00,264.0,6.25,213.25,28.1,12.6992995
2019-06-08 10:00:00,655.0,35.0,318.0,23.675,26.1218495
2019-06-08 11:00:00,799.0,97.25,294.75,20.9,32.74426525
2019-06-08 12:00:00,896.75,108.25,305.75,17.75,33.571032
2019-06-08 13:00:00,1009.0,153.0,226.0,11.975000000000001,38.09499825
2019-06-08 14:00:00,1032.25,205.75,170.25,9.3,38.4577975
2019-06-08 15:00:00,929.25,247.5,143.25,10.450000000000001,35.46546675
2019-06-08 16:00:00,739.0,233.75,178.25,9.774999999999999,28.291131749999998
2019-06-08 17:00:00,357.5,59.75,198.5,11.6,15.01913275
2019-06-08 18:00:00,212.0,16.0,180.5,12.125,8.696633
2019-06-08 19:00:00,94.5,3.5,85.0,12.65,3.65295
2019-06-08 22:00:00,0.0,0.0,0.0,21.025,0.0
2019-06-08 23:00:00,0.0,0.0,0.0,21.925,0.0
2019-06-09 00:00:00,0.0,0.0,0.0,23.1,0.0
2019-06-09 01:00:00,0.0,0.0,0.0,24.4,0.0
2019-06-09 02:00:00,0.0,0.0,0.0,17.3,0.0
2019-06-09 03:00:00,0.0,0.0,0.0,15.25,0.0
2019-06-09 04:00:00,0.0,0.0,0.0,15.95,0.0
2019-06-09 05:00:00,0.0,0.0,0.0,16.825,0.0
2019-06-09 06:00:00,8.25,0.5,8.0,17.575,0.16075
2019-06-09 08:00:00,33.25,0.0,30.75,18.1,1.1702667500000001
2019-06-09 09:00:00,33.5,2.25,28.25,30.674999999999997,1.55269975
2019-06-09 10:00:00,54.75,0.0,48.5,43.525,2.5059
2019-06-09 11:00:00,191.5,0.25,165.75,45.4,8.58656625
2019-06-09 12:00:00,409.0,4.0,351.5,33.7,18.8531
2019-06-09 13:00:00,832.75,101.5,301.0,22.425,30.78838275
2019-06-09 14:00:00,1043.5,207.5,142.0,16.25,39.8010825
2019-06-09 15:00:00,952.0,245.75,153.0,14.575,35.07333175
2019-06-09 16:00:00,763.25,280.25,129.75,12.0,30.85718125
2019-06-09 17:00:00,592.5,300.75,98.75,11.3,23.250066
2019-06-09 18:00:00,335.25,306.75,74.5,9.55,13.49984975
2019-06-09 22:00:00,0.0,0.0,0.0,15.875,0.0
2019-06-09 23:00:00,0.0,0.0,0.0,17.675,0.0
2019-06-10 00:00:00,0.0,0.0,0.0,19.35,0.0
2019-06-10 01:00:00,0.0,0.0,0.0,20.925,0.0
2019-06-10 02:00:00,0.0,0.0,0.0,25.35,0.0
2019-06-10 03:00:00,0.0,0.0,0.0,28.425,0.0
2019-06-10 04:00:00,0.0,0.0,0.0,28.875,0.0
2019-06-10 05:00:00,0.0,0.0,0.0,30.8,0.0
2019-06-10 06:00:00,6.0,0.5,5.5,38.15,0.0715
2019-06-10 07:00:00,40.0,0.5,35.5,50.25,1.3566832500000001
2019-06-10 08:00:00,66.0,0.25,59.75,49.475,2.42665
2019-06-10 09:00:00,177.25,2.75,146.0,46.075,6.51484975
2019-06-10 10:00:00,458.25,15.0,346.75,39.4,18.759532749999998
2019-06-10 11:00:00,691.5,44.25,407.5,30.3,28.81079875
2019-06-10 12:00:00,877.25,69.0,411.75,26.125,35.037398499999995
2019-06-10 13:00:00,967.25,94.75,371.75,21.475,36.973497
2019-06-10 14:00:00,959.0,130.25,299.5,16.75,36.1138495
2019-06-10 15:00:00,688.5,112.0,239.5,14.25,34.52226675
2019-06-10 16:00:00,611.5,158.75,202.0,13.4,29.04454925
2019-06-10 17:00:00,558.5,197.0,183.25,11.65,20.905766
2019-06-10 18:00:00,315.5,161.0,148.5,12.25,12.33873275
2019-06-10 19:00:00,126.25,58.25,93.75,12.725,4.3944165
2019-06-10 20:00:00,38.0,17.0,35.75,14.85,1.13260025
2019-06-10 22:00:00,0.0,0.0,0.0,18.65,0.0
2019-06-10 23:00:00,0.0,0.0,0.0,18.575,0.0
2019-06-11 00:00:00,0.0,0.0,0.0,10.25,0.0
2019-06-11 01:00:00,0.0,0.0,0.0,9.125,0.0
2019-06-11 02:00:00,0.0,0.0,0.0,7.925,0.0
2019-06-11 03:00:00,0.0,0.0,0.0,8.725,0.0
2019-06-11 04:00:00,0.0,0.0,0.0,9.9,0.0
2019-06-11 05:00:00,0.0,0.0,0.0,11.8,0.0
2019-06-11 08:00:00,227.0,18.25,181.25,12.525,8.0187165
2019-06-11 09:00:00,478.5,23.5,278.0,11.775,18.27851625
2019-06-11 10:00:00,694.0,27.5,328.25,9.375,22.428382
2019-06-11 11:00:00,838.75,35.25,340.75,7.275,23.42558275
